brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
3282,Brasserie La Binchoise (Malterie des Remparts),1096178978,4,4,4,TheLongBeachBum,Belgian Strong Dark Ale,4.5,4,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1094488284,4,3.5,4,canucklehead,Belgian Strong Dark Ale,3,3.5,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1092617593,2.5,4,3.5,Guinness4me,Belgian Strong Dark Ale,3,3.5,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1072735512,3,3.5,2.5,dmarch,Belgian Strong Pale Ale,3,3.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1090025297,4.5,4.5,4,silenius,Belgian Strong Dark Ale,4,4,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1070940190,3.5,4.5,4,RoyalT,Belgian Strong Dark Ale,2.5,3,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1066337852,4.5,4,4,saltydog,Belgian Strong Dark Ale,4,4.5,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1062000170,3,2.5,2,hotstuff,Belgian Strong Dark Ale,2,3.5,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1057171027,4.5,4,4,NeroFiddled,Belgian Strong Dark Ale,4,4,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1050397592,4,3.5,4,GreatPondBrewer,Belgian Strong Dark Ale,4,4,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1043734335,2,2.5,3.5,yen157,Belgian Strong Dark Ale,3.5,2,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1042372011,4,4,3.5,Jason,Belgian Strong Dark Ale,4.5,4,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1041006022,4,4.5,4,Gusler,Belgian Strong Dark Ale,3.5,4,La Binchoise Brune Tradition,8.2,7694
3282,Brasserie La Binchoise (Malterie des Remparts),1305510076,3.5,3.5,3,cpetrone84,Belgian IPA,3,3.5,Belgoo Luppo,6.5,55975
3282,Brasserie La Binchoise (Malterie des Remparts),1305390692,4,3.5,4,Stinkypuss,Belgian IPA,4,4.5,Belgoo Luppo,6.5,55975
3282,Brasserie La Binchoise (Malterie des Remparts),1288897957,4,3.5,3,BucBasil,Belgian IPA,3,3,Belgoo Luppo,6.5,55975
3282,Brasserie La Binchoise (Malterie des Remparts),1280280288,3,3,3,tubacharlie,Belgian IPA,2.5,3,Belgoo Luppo,6.5,55975
3282,Brasserie La Binchoise (Malterie des Remparts),1266814750,4,3.5,3.5,BierFan,Belgian IPA,3.5,3.5,Belgoo Luppo,6.5,55975
3282,Brasserie La Binchoise (Malterie des Remparts),1265659751,4,4,4.5,eallured,Belgian IPA,4.5,4,Belgoo Luppo,6.5,55975
3282,Brasserie La Binchoise (Malterie des Remparts),1113328005,4.5,4,4,BrewMaster,Dubbel,4,4,La CisterciÃ¨nne Bruna,8.2,23118
3282,Brasserie La Binchoise (Malterie des Remparts),1168191899,4,4,3.5,canucklehead,Belgian Strong Pale Ale,3.5,4,La Binchoise Flora  BiÃ¨re De Printemps,7,13153
3282,Brasserie La Binchoise (Malterie des Remparts),1096250558,4,3.5,3.5,TheLongBeachBum,Belgian Strong Pale Ale,3.5,3.5,La Binchoise Flora  BiÃ¨re De Printemps,7,13153
3282,Brasserie La Binchoise (Malterie des Remparts),1304530886,3,3,3,Rifugium,Belgian Pale Ale,3,3,Eulogy's Busty Blonde,6.5,30550
3282,Brasserie La Binchoise (Malterie des Remparts),1207104373,3,3.5,3,HugoGrim,Belgian Pale Ale,4,3,Eulogy's Busty Blonde,6.5,30550
3282,Brasserie La Binchoise (Malterie des Remparts),1090792548,4,4.5,4,ngandhi,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1089046456,5,5,4.5,Rastacouere,Belgian Strong Pale Ale,4.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1084150041,4,4,4,John,Belgian Strong Pale Ale,4.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1084127162,4.5,4.5,4,alfalfro,Belgian Strong Pale Ale,4.5,5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1082790760,4.5,4.5,4.5,TheLongBeachBum,Belgian Strong Pale Ale,4.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1079359757,3.5,2.5,5,CBFanWish,Belgian Strong Pale Ale,3.5,3.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1076652729,4.5,4.5,4,mickeymac,Belgian Strong Pale Ale,4,5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1075512338,3.5,3.5,4.5,GreatPondBrewer,Belgian Strong Pale Ale,4,3,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1075410406,4.5,4.5,4,Imbiber,Belgian Strong Pale Ale,4.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1075068771,3.5,3.5,3.5,halfpgl,Belgian Strong Pale Ale,4,3,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1073349723,3.5,4,4,CBFanWish,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1072655663,5,5,4,Zorro,Belgian Strong Pale Ale,4.5,5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1071963032,4,4.5,4.5,daledeee,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1069876896,4,4.5,4.5,Weissenheimer,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1068337008,4.5,5,4,philipt,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1065565866,4,4,4.5,BeerResearcher,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1064798989,2,3,3.5,aracauna,Belgian Strong Pale Ale,3,3,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1063655058,5,4,5,cokes,Belgian Strong Pale Ale,5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1063629630,4,3.5,4,ImperialScott,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1062383521,4.5,3.5,4,faernt,Belgian Strong Pale Ale,4.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1060263440,4,4,4,euskera,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
1386,Harmon Restaurant & Brewery,1321328323,4,4,3,harrymel,American Porter,4,4,Puget Sound Porter,5.4,4372
3282,Brasserie La Binchoise (Malterie des Remparts),1058897705,4,4.5,4,importguy,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1052843694,4,4,3.5,Gusler,Belgian Strong Pale Ale,3.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1047764534,4,4.5,4,ElGuapo,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1044736330,3.5,4,4,Jason,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1314711758,3.5,3.5,4,Knapp85,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1312415200,4,4,4,DaftCaskBC,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1309201205,4,4,2.5,polisanl,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1300846726,4,4,4.5,boudreaux,Belgian Strong Pale Ale,4.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1293774014,4.5,4.5,3.5,jdnovato,Belgian Strong Pale Ale,4.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1199189316,4.5,4.5,4,RblWthACoz,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1293523746,4.5,4,4,crossovert,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1289954079,4.5,4,4,mmmbeer,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1285942172,3.5,3.5,5,ThaCreep,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1283571607,4,4,4,FreshHawk,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1274234911,4.5,4,4,GPHarris,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1272253028,4,4,3,Rayek,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1267673203,4,4,4,siradmiralnelson,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1266209593,3.5,4,4,dpodratsky3,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
1386,Harmon Restaurant & Brewery,1249747426,3.5,4,3.5,froghop,American Porter,2.5,3.5,Puget Sound Porter,5.4,4372
3282,Brasserie La Binchoise (Malterie des Remparts),1262557796,4.5,3.5,4.5,Patrick999,Belgian Strong Pale Ale,5,5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1257020179,3,3.5,4,bjezierski,Belgian Strong Pale Ale,2.5,2,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1246811881,4,4,4,sophisticated,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1245117295,2,3,4,mikey711,Belgian Strong Pale Ale,2.5,2.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1235344403,4.5,4.5,4,becktone,Belgian Strong Pale Ale,5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1235343560,4.5,4,4.5,drperm,Belgian Strong Pale Ale,4,5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1233009684,4,4,4,tempest,Belgian Strong Pale Ale,4.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1231203712,3.5,3.5,3.5,Kraken,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1198458119,3.5,3.5,4.5,deltatauhobbit,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1231027462,4,4.5,4,rdickey,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1225079673,4,4,4,Lexluthor33,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1224132870,4,3.5,3.5,northyorksammy,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1221522915,4,4,4,TheLiterati,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1219108805,4,4,3.5,Overlord,Belgian Strong Pale Ale,3.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1208748735,4.5,4.5,4,ccrida,Belgian Strong Pale Ale,4.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1208387768,4.5,4.5,4,Georgiabeer,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1205281119,3.5,3.5,3.5,dsa7783,Belgian Strong Pale Ale,3.5,3,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1199415031,4.5,4.5,4,Graham5161986,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1199303980,3.5,4,4,Phyl21ca,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1197598570,3.5,4,3.5,Gueuzedude,Belgian Strong Pale Ale,4,3.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1194970470,4,3.5,4,ArrogantB,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1189044085,4,4.5,4,jwc215,Belgian Strong Pale Ale,4,5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1188852662,5,5,5,Maracuja,Belgian Strong Pale Ale,4.5,5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1188454646,4,4.5,4,rallison,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1186933971,4,4.5,4,Fugazme,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1181608986,3.5,4,3.5,EPseja,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1181227498,4.5,4.5,4,yelterdow,Belgian Strong Pale Ale,4.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1178490164,4.5,3,4,jdhilt,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1177990676,3.5,3,3.5,mrasskicktastic,Belgian Strong Pale Ale,3,3,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1175471034,4,4,4,jpm30,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1174013687,3.5,3.5,3.5,guinnessfan,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1170380662,4,4,3.5,number1bum,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1170178867,4,3.5,4,Absumaster,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1168273554,3.5,4,3.5,TheManiacalOne,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1167546680,4.5,4.5,4,Phatz,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1161792307,3,2.5,2,GooberMcNutly,Belgian Strong Pale Ale,3.5,3,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1156129697,3.5,4,3.5,cjgator3,Belgian Strong Pale Ale,4,3.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1155162054,5,5,4.5,hobbes2150,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1154216906,3.5,4,3.5,brewdlyhooked13,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1151864608,4.5,5,4.5,k75,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1150586782,4,4,4.5,scoobybrew,Belgian Strong Pale Ale,3.5,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1149195998,4,4,3.5,carln26,Belgian Strong Pale Ale,4.5,3.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1147930340,1,5,4.5,TheBungyo,Belgian Strong Pale Ale,4,2,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1147187723,4.5,4,4,BuckeyeNation,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1143839753,4.5,4.5,4,RichLightweight,Belgian Strong Pale Ale,4.5,5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1143431567,4.5,4.5,4.5,DogFood11,Belgian Strong Pale Ale,4.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1141965582,3.5,3,4.5,Erdinger2003,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1141521121,4.5,5,4.5,hero27,Belgian Strong Pale Ale,4.5,5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1140880876,4.5,4,4,edbeered,Belgian Strong Pale Ale,4.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1139884134,3.5,4,3.5,Backer2004,Belgian Strong Pale Ale,3.5,3.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1136979973,4,4,4,thesilverhand,Belgian Strong Pale Ale,4,3.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1136424537,4,4,4.5,Derek,Belgian Strong Pale Ale,4,4,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1135815782,4.5,5,3.5,tavernjef,Belgian Strong Pale Ale,4.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1135280982,4.5,4.5,4,Gavage,Belgian Strong Pale Ale,4.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1134563913,5,4.5,4.5,ggroller,Belgian Strong Pale Ale,4,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
1386,Harmon Restaurant & Brewery,1284079057,4.5,4,4,barleywinefiend,Milk / Sweet Stout,4.5,4.5,Woodrow's Imperial Milk Stout,7.8,61745
3282,Brasserie La Binchoise (Malterie des Remparts),1131927942,4.5,4.5,4.5,beveragecaptain,Belgian Strong Pale Ale,4.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1129165604,4.5,5,4.5,RoyalT,Belgian Strong Pale Ale,4.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
3282,Brasserie La Binchoise (Malterie des Remparts),1128745412,4,4,3.5,ypsifly,Belgian Strong Pale Ale,3.5,4.5,La Binchoise SpÃ©ciale NoÃ«l (Reserve Special - USA),9,8422
